"","chapter","word","n"
"5831",9,"hasn’t",1
"5832",9,"hauled",1
"5833",9,"hearty",1
"5834",9,"hills",1
"5835",9,"historians",1
"5836",9,"historic",1
"5837",9,"horizon",1
"5838",9,"horror",1
"5839",9,"hospitable",1
"5840",9,"hour",1
"5841",9,"hull",1
"5842",9,"immense",1
"5843",9,"impassible",1
"5844",9,"incident",1
"5845",9,"indefatigably",1
"5846",9,"indifference",1
"5847",9,"inhabitants",1
"5848",9,"interrupt",1
"5849",9,"islands",1
"5850",9,"itinerary",1
"5851",9,"it’s",1
"5852",9,"i’m",1
"5853",9,"jews",1
"5854",9,"journey",1
"5855",9,"jumping",1
"5856",9,"kindly",1
"5857",9,"lay",1
"5858",9,"leaving",1
"5859",9,"lieutenants",1
"5860",9,"life",1
"5861",9,"lodged",1
"5862",9,"london",1
"5863",9,"looked",1
"5864",9,"lunch",1
"5865",9,"man’s",1
"5866",9,"master",1
"5867",9,"master’s",1
"5868",9,"matter",1
"5869",9,"meeting",1
"5870",9,"memorable",1
"5871",9,"mentally",1
"5872",9,"minarets",1
"5873",9,"mines",1
"5874",9,"mission",1
"5875",9,"mistaken",1
"5876",9,"mixed",1
"5877",9,"mocha",1
"5878",9,"morning",1
"5879",9,"mosques",1
"5880",9,"mountains",1
"5881",9,"moved",1
"5882",9,"music",1
"5883",9,"narrow",1
"5884",9,"natural",1
"5885",9,"navigators",1
"5886",9,"nearest",1
"5887",9,"night",1
"5888",9,"noon",1
"5889",9,"obliged",1
"5890",9,"obliging",1
"5891",9,"october",1
"5892",9,"offered",1
"5893",9,"officers",1
"5894",9,"officials",1
"5895",9,"ogre",1
"5896",9,"outlines",1
"5897",9,"outward",1
"5898",9,"o’clock",1
"5899",9,"p.m",1
"5900",9,"pagodas",1
"5901",9,"pale",1
"5902",9,"palms",1
"5903",9,"parish",1
"5904",9,"parsees",1
"5905",9,"partner",1
"5906",9,"partners",1
"5907",9,"party",1
"5908",9,"pass",1
"5909",9,"passing",1
"5910",9,"passport",1
"5911",9,"past",1
"5912",9,"peninsula",1
"5913",9,"persistent",1
"5914",9,"personage",1
"5915",9,"pianos",1
"5916",9,"picturesque",1
"5917",9,"pilot",1
"5918",9,"pitching",1
"5919",9,"pleased",1
"5920",9,"ploughed",1
"5921",9,"population",1
"5922",9,"possibilities",1
"5923",9,"post",1
"5924",9,"powers",1
"5925",9,"precisely",1
"5926",9,"pretended",1
"5927",9,"pretending",1
"5928",9,"procured",1
"5929",9,"programme",1
"5930",9,"pronouncing",1
"5931",9,"propitiating",1
"5932",9,"purser",1
"5933",9,"pushing",1
"5934",9,"quickly",1
"5935",9,"raging",1
"5936",9,"raised",1
"5937",9,"range",1
"5938",9,"rapid",1
"5939",9,"rapidly",1
"5940",9,"ravished",1
"5941",9,"reappeared",1
"5942",9,"receiving",1
"5943",9,"reform",1
"5944",9,"regular",1
"5945",9,"regulations",1
"5946",9,"rejoin",1
"5947",9,"remain",1
"5948",9,"replied",1
"5949",9,"resume",1
"5950",9,"returned",1
"5951",9,"rev",1
"5952",9,"rich",1
"5953",9,"road",1
"5954",9,"roadstead",1
"5955",9,"rolling",1
"5956",9,"route",1
"5957",9,"rows",1
"5958",9,"rubber",1
"5959",9,"ruined",1
"5960",9,"sacrifices",1
"5961",9,"sails",1
"5962",9,"salaries",1
"5963",9,"saucer",1
"5964",9,"sauntered",1
"5965",9,"scrupulously",1
"5966",9,"seas",1
"5967",9,"secret",1
"5968",9,"secured",1
"5969",9,"seldom",1
"5970",9,"sense",1
"5971",9,"sepoy",1
"5972",9,"ship",1
"5973",9,"ship’s",1
"5974",9,"short",1
"5975",9,"sickness",1
"5976",9,"sight",1
"5977",9,"sighted",1
"5978",9,"sights",1
"5979",9,"sign",1
"5980",9,"silence",1
"5981",9,"silent",1
"5982",9,"sixteen",1
"5983",9,"sixty",1
"5984",9,"slacken",1
"5985",9,"slowly",1
"5986",9,"smile",1
"5987",9,"smith",1
"5988",9,"snakes",1
"5989",9,"solomon",1
"5990",9,"somalis",1
"5991",9,"sound",1
"5992",9,"speedily",1
"5993",9,"spend",1
"5994",9,"spread",1
"5995",9,"sterling",1
"5996",9,"straight",1
"5997",9,"strait",1
"5998",9,"straits",1
"5999",9,"strange",1
"6000",9,"stroke",1
"6001",9,"successfully",1
"6002",9,"suddenly",1
"6003",9,"sunday",1
"6004",9,"supper",1
"6005",9,"surprise",1
"6006",9,"surrounded",1
"6007",9,"tables",1
"6008",9,"tax",1
"6009",9,"tears",1
"6010",9,"temples",1
"6011",9,"ten",1
"6012",9,"that’s",1
"6013",9,"thither",1
"6014",9,"tigers",1
"6015",9,"times",1
"6016",9,"ton",1
"6017",9,"tone",1
"6018",9,"towns",1
"6019",9,"tranquil",1
"6020",9,"travel",1
"6021",9,"travels",1
"6022",9,"trees",1
"6023",9,"tricks",1
"6024",9,"troops",1
"6025",9,"twenty",1
"6026",9,"unobserved",1
"6027",9,"unretarded",1
"6028",9,"unvarying",1
"6029",9,"useless",1
"6030",9,"ventured",1
"6031",9,"victory",1
"6032",9,"view",1
"6033",9,"vigorous",1
"6034",9,"villages",1
"6035",9,"volunteered",1
"6036",9,"walked",1
"6037",9,"watching",1
"6038",9,"wave",1
"6039",9,"whereon",1
"6040",9,"whim",1
"6041",9,"whirled",1
"6042",9,"whiskey",1
"6043",9,"worth",1
"6044",9,"worthy",1
"6045",10,"absolutely",1
"6046",10,"admiration",1
"6047",10,"adventures",1
"6048",10,"adversaries",1
"6049",10,"affairs",1
"6050",10,"agile",1
"6051",10,"agra",1
"6052",10,"airily",1
"6053",10,"allahabad",1
"6054",10,"alter",1
"6055",10,"animals",1
"6056",10,"annexed",1
"6057",10,"apex",1
"6058",10,"appearance",1
"6059",10,"application",1
"6060",10,"appointed",1
"6061",10,"architecture",1
"6062",10,"armenian",1
"6063",10,"armenians",1
"6064",10,"arrest",1
"6065",10,"arrival",1
"6066",10,"arrived",1
"6067",10,"ascends",1
"6068",10,"ashore",1
"6069",10,"aspect",1
"6070",10,"astronomical",1
"6071",10,"austere",1
"6072",10,"authority",1
"6073",10,"await",1
"6074",10,"banyas",1
"6075",10,"base",1
"6076",10,"bazaars",1
"6077",10,"behold",1
"6078",10,"benares",1
"6079",10,"bengal",1
"6080",10,"bet",1
"6081",10,"bidding",1
"6082",10,"bird",1
"6083",10,"black",1
"6084",10,"boldly",1
"6085",10,"bonnets",1
"6086",10,"booby",1
"6087",10,"brahmin",1
"6088",10,"branch",1
"6089",10,"breathlessly",1
"6090",10,"buddhist",1
"6091",10,"bundelcund",1
"6092",10,"burdivan",1
"6093",10,"burhampoor",1
"6094",10,"bye",1
"6095",10,"caps",1
"6096",10,"cared",1
"6097",10,"carriage",1
"6098",10,"carry",1
"6099",10,"celebrated",1
"6100",10,"celebrating",1
"6101",10,"ceremonies",1
"6102",10,"chain",1
"6103",10,"chandernagor",1
"6104",10,"changing",1
"6105",10,"chiefs",1
"6106",10,"christians",1
"6107",10,"churches",1
"6108",10,"civil",1
"6109",10,"civilised",1
"6110",10,"clanging",1
"6111",10,"clock",1
"6112",10,"clothed",1
"6113",10,"coaches",1
"6114",10,"coldly",1
"6115",10,"collected",1
"6116",10,"coloured",1
"6117",10,"committed",1
"6118",10,"concealed",1
"6119",10,"concerned",1
"6120",10,"considerable",1
"6121",10,"considered",1
"6122",10,"continent",1
"6123",10,"continued",1
"6124",10,"control",1
"6125",10,"corner",1
"6126",10,"counted",1
"6127",10,"countenance",1
"6128",10,"crestfallen",1
"6129",10,"crossing",1
"6130",10,"crowd",1
"6131",10,"crowds",1
"6132",10,"cumbrous",1
"6133",10,"curiosity",1
"6134",10,"curious",1
"6135",10,"daily",1
"6136",10,"danced",1
"6137",10,"dancing",1
"6138",10,"darkness",1
"6139",10,"day",1
"6140",10,"deflections",1
"6141",10,"deign",1
"6142",10,"deliver",1
"6143",10,"departs",1
"6144",10,"descendants",1
"6145",10,"descending",1
"6146",10,"desire",1
"6147",10,"despotic",1
"6148",10,"destination",1
"6149",10,"determined",1
"6150",10,"direct",1
"6151",10,"directed",1
"6152",10,"directly",1
"6153",10,"disappointed",1
"6154",10,"dish",1
"6155",10,"dishes",1
"6156",10,"disregard",1
"6157",10,"distinctions",1
"6158",10,"document",1
"6159",10,"dominion",1
"6160",10,"door",1
"6161",10,"doubt",1
"6162",10,"drew",1
"6163",10,"earnest",1
"6164",10,"eastward",1
"6165",10,"eastwardly",1
"6166",10,"elephanta",1
"6167",10,"eleven",1
"6168",10,"english",1
"6169",10,"enraged",1
"6170",10,"enter",1
"6171",10,"entering",1
"6172",10,"errands",1
"6173",10,"escaped",1
"6174",10,"espy",1
"6175",10,"europeans",1
"6176",10,"examine",1
"6177",10,"exclamations",1
"6178",10,"exercises",1
"6179",10,"extended",1
"6180",10,"fain",1
"6181",10,"faithful",1
"6182",10,"famous",1
"6183",10,"fate",1
"6184",10,"feet",1
"6185",10,"fell",1
"6186",10,"ferocious",1
"6187",10,"festival",1
"6188",10,"fine",1
"6189",10,"fists",1
"6190",10,"fixing",1
"6191",10,"flagging",1
"6192",10,"flies",1
"6193",10,"follow",1
"6194",10,"foot",1
"6195",10,"foothold",1
"6196",10,"forbidden",1
"6197",10,"forcing",1
"6198",10,"forthwith",1
"6199",10,"forts",1
"6200",10,"fourteen",1
"6201",10,"free",1
"6202",10,"french",1
"6203",10,"frenchman",1
"6204",10,"gained",1
"6205",10,"gaping",1
"6206",10,"gauze",1
"6207",10,"ghauts",1
"6208",10,"giblet",1
"6209",10,"girls",1
"6210",10,"gold",1
"6211",10,"government",1
"6212",10,"governors",1
"6213",10,"gowned",1
"6214",10,"gradually",1
"6215",10,"greenest",1
"6216",10,"grottoes",1
"6217",10,"half",1
"6218",10,"hall",1
"6219",10,"happen",1
"6220",10,"harm",1
"6221",10,"hatless",1
"6222",10,"headquarters",1
"6223",10,"hope",1
"6224",10,"horseback",1
"6225",10,"hypogea",1
"6226",10,"idea",1
"6227",10,"ignorant",1
"6228",10,"imaginable",1
"6229",10,"increase",1
"6230",10,"indians",1
"6231",10,"induced",1
"6232",10,"indus",1
"6233",10,"inhabitants",1
"6234",10,"insist",1
"6235",10,"insurrection",1
"6236",10,"intelligent",1
"6237",10,"intended",1
"6238",10,"irresistible",1
"6239",10,"island",1
"6240",10,"i’ll",1
"6241",10,"i’ve",1
"6242",10,"joining",1
"6243",10,"journey",1
"6244",10,"jungles",1
"6245",10,"kanherian",1
"6246",10,"killed",1
"6247",10,"knocking",1
"6248",10,"land",1
"6249",10,"larger",1
"6250",10,"left",1
"6251",10,"legally",1
"6252",10,"legs",1
"6253",10,"leisurely",1
"6254",10,"library",1
"6255",10,"lieutenant",1
"6256",10,"lines",1
"6257",10,"locomotive",1
"6258",10,"looked",1
"6259",10,"looped",1
"6260",10,"lose",1
"6261",10,"loud",1
"6262",10,"love",1
"6263",10,"main",1
"6264",10,"manners",1
"6265",10,"masterpieces",1
"6266",10,"master’s",1
"6267",10,"matter",1
"6268",10,"meeting",1
"6269",10,"merchants",1
"6270",10,"met",1
"6271",10,"methods",1
"6272",10,"midst",1
"6273",10,"military",1
"6274",10,"mingling",1
"6275",10,"minutes",1
"6276",10,"mitres",1
"6277",10,"modesty",1
"6278",10,"moment",1
"6279",10,"mosques",1
"6280",10,"mouth",1
"6281",10,"muttered",1
"6282",10,"nationalities",1
"6283",10,"needless",1
"6284",10,"nervously",1
"6285",10,"night",1
"6286",10,"noble",1
"6287",10,"obliged",1
"6288",10,"obscure",1
"6289",10,"observe",1
"6290",10,"obtain",1
"6291",10,"offence",1
"6292",10,"opposite",1
"6293",10,"ornamentation",1
"6294",10,"p.m",1
"6295",10,"package",1
"6296",10,"paid",1
"6297",10,"palanquins",1
"6298",10,"palatable",1
"6299",10,"paris",1
"6300",10,"parsees",1
"6301",10,"partners",1
"6302",10,"passengers",1
"6303",10,"passes",1
"6304",10,"past",1
"6305",10,"people",1
"6306",10,"perfect",1
"6307",10,"persians",1
"6308",10,"plan",1
"6309",10,"platform",1
"6310",10,"ply",1
"6311",10,"policy",1
"6312",10,"polygonal",1
"6313",10,"poor",1
"6314",10,"position",1
"6315",10,"possessions",1
"6316",10,"powerful",1
"6317",10,"practices",1
"6318",10,"prided",1
"6319",10,"priest",1
"6320",10,"priests",1
"6321",10,"processions",1
"6322",10,"promenade",1
"6323",10,"promptly",1
"6324",10,"properly",1
"6325",10,"punishes",1
"6326",10,"purchased",1
"6327",10,"purchasing",1
"6328",10,"quota",1
"6329",10,"race",1
"6330",10,"rajahs",1
"6331",10,"rang",1
"6332",10,"reached",1
"6333",10,"real",1
"6334",10,"recommended",1
"6335",10,"refused",1
"6336",10,"regular",1
"6337",10,"relate",1
"6338",10,"relative",1
"6339",10,"religions",1
"6340",10,"religious",1
"6341",10,"remain",1
"6342",10,"remains",1
"6343",10,"remember",1
"6344",10,"repaired",1
"6345",10,"replied",1
"6346",10,"repose",1
"6347",10,"resign",1
"6348",10,"resolved",1
"6349",10,"reversed",1
"6350",10,"richest",1
"6351",10,"river",1
"6352",10,"road",1
"6353",10,"robed",1
"6354",10,"rose",1
"6355",10,"round",1
"6356",10,"run",1
"6357",10,"runs",1
"6358",10,"rushed",1
"6359",10,"rushing",1
"6360",10,"sauce",1
"6361",10,"savage",1
"6362",10,"screech",1
"6363",10,"sect",1
"6364",10,"seized",1
"6365",10,"seldom",1
"6366",10,"sepoy",1
"6367",10,"servant",1
"6368",10,"served",1
"6369",10,"severely",1
"6370",10,"sharp",1
"6371",10,"shoeless",1
"6372",10,"shore",1
"6373",10,"shortly",1
"6374",10,"sight",1
"6375",10,"silver",1
"6376",10,"simple",1
"6377",10,"sindes",1
"6378",10,"sir",1
"6379",10,"skirts",1
"6380",10,"soil",1
"6381",10,"sooner",1
"6382",10,"sorely",1
"6383",10,"sort",1
"6384",10,"souls",1
"6385",10,"sound",1
"6386",10,"spiced",1
"6387",10,"spot",1
"6388",10,"sprawling",1
"6389",10,"spread",1
"6390",10,"squabble",1
"6391",10,"stands",1
"6392",10,"staring",1
"6393",10,"start",1
"6394",10,"stationed",1
"6395",10,"stay",1
"6396",10,"stayed",1
"6397",10,"steamboats",1
"6398",10,"steamer",1
"6399",10,"step",1
"6400",10,"stood",1
"6401",10,"straw",1
"6402",10,"struck",1
"6403",10,"subordinates",1
"6404",10,"sudden",1
"6405",10,"suez",1
"6406",10,"synagogues",1
"6407",10,"talked",1
"6408",10,"tambourines",1
"6409",10,"tannah",1
"6410",10,"tasted",1
"6411",10,"temples",1
"6412",10,"ten",1
"6413",10,"terminus",1
"6414",10,"territory",1
"6415",10,"thinking",1
"6416",10,"thrifty",1
"6417",10,"toes",1
"6418",10,"told",1
"6419",10,"tore",1
"6420",10,"tourist",1
"6421",10,"towers",1
"6422",10,"town",1
"6423",10,"transacted",1
"6424",10,"travel",1
"6425",10,"travellers",1
"6426",10,"traverses",1
"6427",10,"triangle",1
"6428",10,"truth",1
"6429",10,"turbans",1
"6430",10,"unconsciously",1
"6431",10,"unequally",1
"6432",10,"unhappily",1
"6433",10,"unwieldy",1
"6434",10,"urged",1
"6435",10,"usual",1
"6436",10,"vast",1
"6437",10,"vigorous",1
"6438",10,"viols",1
"6439",10,"watched",1
"6440",10,"western",1
"6441",10,"whist",1
"6442",10,"wind",1
"6443",10,"wise",1
"6444",10,"wonders",1
"6445",10,"word",1
"6446",10,"words",1
"6447",10,"world",1
"6448",10,"zoroaster",1
"6449",11,"22nd",1
"6450",11,"25th",1
"6451",11,"abandoned",1
"6452",11,"absolutely",1
"6453",11,"absorbing",1
"6454",11,"acacias",1
"6455",11,"accidents",1
"6456",11,"accomplished",1
"6457",11,"accusing",1
"6458",11,"acting",1
"6459",11,"advance",1
"6460",11,"adventure",1
"6461",11,"affair",1
"6462",11,"afoot",1
"6463",11,"age",1
"6464",11,"ago",1
"6465",11,"alluring",1
"6466",11,"alter",1
"6467",11,"animal’s",1
"6468",11,"announced",1
"6469",11,"announcement",1
"6470",11,"architecture",1
"6471",11,"arise",1
"6472",11,"arrival",1
"6473",11,"asleep",1
"6474",11,"assurghur",1
"6475",11,"astride",1
"6476",11,"attached",1
"6477",11,"aureng",1
"6478",11,"aurungabad",1
"6479",11,"avarice",1
"6480",11,"aware",1
"6481",11,"bag",1
"6482",11,"banknotes",1
"6483",11,"banks",1
"6484",11,"bargain",1
"6485",11,"basalt",1
"6486",11,"base",1
"6487",11,"bases",1
"6488",11,"battle",1
"6489",11,"beat",1
"6490",11,"beauties",1
"6491",11,"begged",1
"6492",11,"begins",1
"6493",11,"begun",1
"6494",11,"believed",1
"6495",11,"belongs",1
"6496",11,"benares",1
"6497",11,"beneath",1
"6498",11,"betrayed",1
"6499",11,"blaming",1
"6500",11,"blank",1
"6501",11,"blanket",1
"6502",11,"body",1
"6503",11,"bond",1
"6504",11,"branch",1
"6505",11,"breakfast",1
"6506",11,"bribed",1
"6507",11,"bundelcund",1
"6508",11,"burden",1
"6509",11,"burhampoor",1
"6510",11,"business",1
"6511",11,"butter",1
"6512",11,"cabins",1
"6513",11,"calculating",1
"6514",11,"called",1
"6515",11,"callyan",1
"6516",11,"calmly",1
"6517",11,"cambray",1
"6518",11,"capital",1
"6519",11,"cards",1
"6520",11,"care",1
"6521",11,"carpet",1
"6522",11,"carriage",1
"6523",11,"carry",1
"6524",11,"change",1
"6525",11,"character",1
"6526",11,"cheap",1
"6527",11,"circumference",1
"6528",11,"circumstances",1
"6529",11,"circus",1
"6530",11,"clove",1
"6531",11,"coal",1
"6532",11,"coast",1
"6533",11,"coffee",1
"6534",11,"cold",1
"6535",11,"comfortably",1
"6536",11,"common",1
"6537",11,"companion",1
"6538",11,"comparable",1
"6539",11,"comparatively",1
"6540",11,"completion",1
"6541",11,"concealed",1
"6542",11,"condemned",1
"6543",11,"conducted",1
"6544",11,"confess",1
"6545",11,"confident",1
"6546",11,"consulting",1
"6547",11,"cool",1
"6548",11,"corps",1
"6549",11,"corpses",1
"6550",11,"corrected",1
"6551",11,"cotton",1
"6552",11,"counting",1
"6553",11,"covered",1
"6554",11,"cried",1
"6555",11,"cross",1
"6556",11,"crossed",1
"6557",11,"crossing",1
"6558",11,"crowned",1
"6559",11,"crying",1
"6560",11,"cultivated",1
"6561",11,"curiously",1
"6562",11,"curled",1
"6563",11,"cut",1
"6564",11,"dare",1
"6565",11,"dates",1
"6566",11,"dealing",1
"6567",11,"death",1
"6568",11,"declined",1
"6569",11,"default",1
"6570",11,"degree",1
"6571",11,"degrees",1
"6572",11,"delayed",1
"6573",11,"delays",1
"6574",11,"delusion",1
"6575",11,"demonstration",1
"6576",11,"dense",1
"6577",11,"departure",1
"6578",11,"deprive",1
"6579",11,"deranged",1
"6580",11,"descends",1
"6581",11,"describing",1
"6582",11,"design",1
"6583",11,"designated",1
"6584",11,"detached",1
"6585",11,"difficulty",1
"6586",11,"diminishing",1
"6587",11,"disadvantage",1
"6588",11,"distinguished",1
"6589",11,"don’t",1
"6590",11,"doubt",1
"6591",11,"doubtless",1
"6592",11,"drawn",1
"6593",11,"dream",1
"6594",11,"dreams",1
"6595",11,"driver",1
"6596",11,"earnest",1
"6597",11,"eastward",1
"6598",11,"easy",1
"6599",11,"eccentric",1
"6600",11,"eccentricity",1
"6601",11,"eighteen",1
"6602",11,"elephant’s",1
"6603",11,"ellora",1
"6604",11,"employed",1
"6605",11,"empties",1
"6606",11,"encase",1
"6607",11,"enclosed",1
"6608",11,"enclosure",1
"6609",11,"engage",1
"6610",11,"england",1
"6611",11,"enriched",1
"6612",11,"entertained",1
"6613",11,"equipped",1
"6614",11,"europe",1
"6615",11,"evening",1
"6616",11,"evident",1
"6617",11,"exact",1
"6618",11,"excessive",1
"6619",11,"exchanged",1
"6620",11,"exercise",1
"6621",11,"exhaustless",1
"6622",11,"exist",1
"6623",11,"explanation",1
"6624",11,"extending",1
"6625",11,"exterior",1
"6626",11,"extracted",1
"6627",11,"fail",1
"6628",11,"fair",1
"6629",11,"fairly",1
"6630",11,"false",1
"6631",11,"familiar",1
"6632",11,"fantastic",1
"6633",11,"fast",1
"6634",11,"fatal",1
"6635",11,"fatigue",1
"6636",11,"fed",1
"6637",11,"feeding",1
"6638",11,"fell",1
"6639",11,"fellow",1
"6640",11,"fellow’s",1
"6641",11,"feringhea",1
"6642",11,"ferocious",1
"6643",11,"ferocity",1
"6644",11,"fertile",1
"6645",11,"fix",1
"6646",11,"flanks",1
"6647",11,"flat",1
"6648",11,"fled",1
"6649",11,"flurried",1
"6650",11,"fogg’s",1
"6651",11,"folly",1
"6652",11,"forty",1
"6653",11,"frail",1
"6654",11,"free",1
"6655",11,"furious",1
"6656",11,"gained",1
"6657",11,"gazed",1
"6658",11,"generous",1
"6659",11,"gentleness",1
"6660",11,"gigantic",1
"6661",11,"glade",1
"6662",11,"glistening",1
"6663",11,"globe",1
"6664",11,"godavery",1
"6665",11,"graceful",1
"6666",11,"gratefully",1
"6667",11,"greenwich",1
"6668",11,"grimace",1
"6669",11,"growing",1
"6670",11,"guide",1
"6671",11,"guided",1
"6672",11,"gulf",1
"6673",11,"habit",1
"6674",11,"halt",1
"6675",11,"hamlet",1
"6676",11,"hands",1
"6677",11,"happen",1
"6678",11,"harm",1
"6679",11,"hasten",1
"6680",11,"hasty",1
"6681",11,"haunted",1
"6682",11,"headed",1
"6683",11,"heart",1
"6684",11,"heavens",1
"6685",11,"held",1
"6686",11,"hesitation",1
"6687",11,"history",1
"6688",11,"home",1
"6689",11,"hong",1
"6690",11,"honour",1
"6691",11,"hopes",1
"6692",11,"horizon",1
"6693",11,"horrible",1
"6694",11,"human",1
"6695",11,"ideas",1
"6696",11,"ignorant",1
"6697",11,"impart",1
"6698",11,"indians",1
"6699",11,"indigo",1
"6700",11,"inhabited",1
"6701",11,"innocent",1
"6702",11,"inquire",1
"6703",11,"insisting",1
"6704",11,"instruction",1
"6705",11,"intelligent",1
"6706",11,"intended",1
"6707",11,"interruption",1
"6708",11,"intervals",1
"6709",11,"irritating",1
"6710",11,"island",1
"6711",11,"join",1
"6712",11,"journey",1
"6713",11,"jumped",1
"6714",11,"junction",1
"6715",11,"jungles",1
"6716",11,"kali",1
"6717",11,"king",1
"6718",11,"kingdom",1
"6719",11,"knocked",1
"6720",11,"kong",1
"6721",11,"lack",1
"6722",11,"laid",1
"6723",11,"laws",1
"6724",11,"leave",1
"6725",11,"leaves",1
"6726",11,"led",1
"6727",11,"left",1
"6728",11,"let’s",1
"6729",11,"likelihood",1
"6730",11,"limpid",1
"6731",11,"lives",1
"6732",11,"loan",1
"6733",11,"locomotive",1
"6734",11,"losing",1
"6735",11,"magnificent",1
"6736",11,"maledictions",1
"6737",11,"males",1
"6738",11,"marching",1
"6739",11,"marvellous",1
"6740",11,"master’s",1
"6741",11,"materially",1
"6742",11,"matter",1
"6743",11,"meant",1
"6744",11,"mechanics",1
"6745",11,"merchants",1
"6746",11,"method",1
"6747",11,"milligaum",1
"6748",11,"minarets",1
"6749",11,"mind",1
"6750",11,"minutes",1
"6751",11,"mistaken",1
"6752",11,"moment",1
"6753",11,"moment’s",1
"6754",11,"monasteries",1
"6755",11,"mongolia",1
"6756",11,"months",1
"6757",11,"morning",1
"6758",11,"murders",1
"6759",11,"nassik",1
"6760",11,"native",1
"6761",11,"natural",1
"6762",11,"necessity",1
"6763",11,"neck",1
"6764",11,"nizam",1
"6765",11,"noise",1
"6766",11,"noon",1
"6767",11,"numerous",1
"6768",11,"nutmeg",1
"6769",11,"obliged",1
"6770",11,"obstacle",1
"6771",11,"obstacles",1
"6772",11,"obstinately",1
"6773",11,"obtain",1
"6774",11,"occupied",1
"6775",11,"oddity",1
"6776",11,"offence",1
"6777",11,"offer",1
"6778",11,"offering",1
"6779",11,"officer",1
"6780",11,"officers",1
"6781",11,"officials",1
"6782",11,"opium",1
"6783",11,"opportunity",1
"6784",11,"opposite",1
"6785",11,"orbit",1
"6786",11,"ornamentation",1
"6787",11,"ornamented",1
"6788",11,"outright",1
"6789",11,"pagoda",1
"6790",11,"paid",1
"6791",11,"pains",1
"6792",11,"palings",1
"6793",11,"palkigharis",1
"6794",11,"palm",1
"6795",11,"palms",1
"6796",11,"partners",1
"6797",11,"passenger",1
"6798",11,"passepartout’s",1
"6799",11,"past",1
"6800",11,"pauwell",1
"6801",11,"pay",1
"6802",11,"paying",1
"6803",11,"pearls",1
"6804",11,"penetrated",1
"6805",11,"pensive",1
"6806",11,"people",1
"6807",11,"pepper",1
"6808",11,"perambulating",1
"6809",11,"perched",1
"6810",11,"persisted",1
"6811",11,"personally",1
"6812",11,"persons",1
"6813",11,"picturesque",1
"6814",11,"plainly",1
"6815",11,"plans",1
"6816",11,"plantations",1
"6817",11,"plunged",1
"6818",11,"poor",1
"6819",11,"possession",1
"6820",11,"pounah",1
"6821",11,"premature",1
"6822",11,"preserved",1
"6823",11,"proceeding",1
"6824",11,"product",1
"6825",11,"project",1
"6826",11,"promising",1
"6827",11,"provinces",1
